"Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
5000.51044028468,3992.34918562503,6008.67169494432,3458.66085508916,6542.3600254802
5079.09418990275,4063.91158415911,6094.27679564638,3526.50637487908,6631.68200492641
5174.82680917785,4153.79415127247,6195.85946708323,3613.29211144344,6736.36150691227
5357.56554051575,4332.47538772563,6382.65569330586,3789.82543984996,6925.30564118153
5639.38028787425,4612.1153673173,6666.6452084312,4068.31416692779,7210.44640882072
5753.03483326209,4725.10045356013,6780.96921296404,4180.94486290636,7325.12480361782
5680.36313634071,4652.41901157027,6708.30726111116,4108.25826218885,7252.46801049258
5518.30231585304,4489.92741417309,6546.67721753299,3945.53862527061,7091.06600643548
5349.10287653328,4318.79826138028,6379.40749168628,3773.38794387105,6924.81780919551
5237.67654860701,4203.09212652719,6272.26097068683,3655.41621608506,6819.93688112896
5160.81912973581,4119.21605983548,6202.42219963614,3567.82470167044,6753.81355780118
5082.49002191223,4031.23433505896,6133.7457087655,3474.73319013798,6690.24685368649
5033.01764054771,3970.04679744678,6095.98848364865,3407.34402342045,6658.69125767498
5065.90728293899,3990.06004303124,6141.75452284673,3420.54091628019,6711.27364959778
5221.67355137821,4132.7515238974,6310.59557885902,3556.31102269388,6887.03608006254
5501.43056443485,4400.18261578504,6602.67851308466,3817.21716605706,7185.64396281264
5631.43108249727,4519.24140662479,6743.62075836975,3930.48375638559,7332.37840860895
5629.02613406888,4507.71279405756,6750.33947408021,3914.12536776802,7343.92690036975
5634.67467729672,4506.10447745952,6763.24487713392,3908.67550162867,7360.67385296477
5518.24289645615,4384.17368466517,6652.31210824712,3783.8337077463,7252.65208516599
5256.18641987654,4118.04712588279,6394.3257138703,3515.55257759361,6996.82026215947
4982.65531326737,3841.52757301686,6123.78305351787,3237.45103684004,6727.85958969469
4810.58117907855,3667.17214006289,5953.9902180942,3061.88795726823,6559.27440088886
4779.23679542522,3633.93348712126,5924.54010372918,3027.64653873788,6530.82705211256
4806.069915865,3658.96836829975,5953.17146343025,3051.72948955321,6560.41034217678
4857.45517856335,3708.36223149475,6006.54812563196,3100.06916952955,6614.84118759716
4946.72929290239,3795.14723944585,6098.31134635894,3185.5365241523,6707.92206165248
5144.32551688573,3989.35720260549,6299.29383116596,3377.95390911337,6910.69712465809
5461.61333812574,4301.93264771712,6621.29402853436,3688.03477298892,7235.19190326255
5629.4673222381,4463.22140399425,6795.71324048196,3845.84810758447,7413.08653689174
5626.80292963051,4451.70134023411,6801.90451902691,3829.64013469141,7423.96572456961
5546.82725151494,4360.16669146201,6733.48781156787,3731.9865364716,7361.66796655827
5467.50837887902,4266.4366331673,6668.58012459074,3630.62765731144,7304.38910044659
5449.20499267515,4230.88353563107,6667.52644971922,3585.9431141849,7312.46687116539
5464.17420034641,4226.0929730265,6702.25542766631,3570.69236104876,7357.65603964405
5472.12067970745,4212.28257809134,6731.95878132355,3545.36457257448,7398.87678684041
5499.63961648737,4216.72275668458,6782.55647629017,3537.58759456646,7461.69163840829
5597.21629154995,4290.66351822841,6903.7690648715,3599.01625929223,7595.41632380768
5803.19441280491,4473.12934018576,7133.25948542405,3769.03542184743,7837.35340376238
6117.44063875391,4764.64966231712,7470.2316151907,4048.52537719739,8186.35590031043
6265.89502229187,4891.56657201767,7640.22347256607,4164.04103694599,8367.74900763776
6266.48182391299,4872.14444495319,7660.81920287278,4134.02682285508,8398.9368249709
6261.01694152293,4848.24318665024,7673.79069639562,4100.3659366785,8421.66794636736
6121.36146963786,4691.72272745063,7551.00021182509,3934.9176924814,8307.80524679432
5826.42695412297,4381.27132707817,7271.58258116776,3616.25214944429,8036.60175880165
5513.08589055749,4053.52483595436,6972.64694516062,3280.87988560928,7745.2918955057
5297.06090534177,3823.85792186818,6770.26388881536,3043.99137060309,7550.13044008045
5220.29659821497,3733.8653288914,6706.72786753854,2946.99614609441,7493.59705033553
5202.62775942533,3702.99973452972,6702.25578432094,2909.14461132173,7496.11090752894
5212.39780316578,3699.2067014195,6725.58890491206,2898.17171902935,7526.62388730221
5264.39972172591,3736.93221570761,6791.86722774422,2928.3397614083,7600.45968204353
5429.95961228447,3887.1169448041,6972.80227976484,3070.38537167386,7789.53385289507
5720.76951796369,4161.18848825209,7280.35054767528,3335.59616139441,8105.94287453296
5867.49127965647,4289.51220980845,7445.47034950448,3454.18054881137,8280.80201050157
5848.36415624215,4250.22147091015,7446.50684157414,3404.21583664195,8292.51247584235
5755.55683896584,4135.37892323594,7375.73475469574,3277.70854260927,8233.40513532241
5665.75859302532,4021.78700380061,7309.73018225002,3151.52101326921,8179.99617278142
5637.94118644523,3968.56050339986,7307.3218694906,3084.84375109905,8191.0386217914
5642.99949315407,3946.90762504422,7339.09136126392,3049.05082550612,8236.94816080202
5639.42419760308,3915.66983453091,7363.17856067524,3003.16939471536,8275.67900049079
5652.85060161988,3900.88434742272,7404.81685581703,2973.44943456909,8332.25176867066
5733.13958364217,3952.84163306198,7513.43753422237,3010.40882609763,8455.87034118672
5918.39806789544,4109.99247508112,7726.80366070975,3152.68038110798,8684.11575468289
6208.66400735042,4372.73725183688,8044.59076286396,3400.85633436703,9016.47168033381
6330.44551593756,4467.76497142326,8193.12606045185,3481.72145355458,9179.16957832053
6302.59074590073,4414.12411245248,8191.05737934897,3414.43026365648,9190.75122814498
6268.12888413533,4354.8368099487,8181.42095832196,3342.00116666174,9194.25660160892
6100.33750242697,4163.19810800549,8037.47689684844,3137.73845594506,9062.93654890887
5779.64866930875,3819.48706123617,7739.81027738132,2781.84018544352,8777.45715317397
5444.45480246664,3461.96491104024,7426.94469389305,2412.49815602513,8476.41144890816
5211.89517615967,3207.54368099978,7216.24667131957,2146.50409203034,8277.286260289
5125.13406135554,3099.16941199393,7151.09871071715,2026.68851030769,8223.57961240339
5104.95027266091,3057.37469868853,7152.5258466333,1973.45366455963,8236.44688076219
5120.29671257424,3050.85578128504,7189.73764386343,1955.35992617484,8285.23349897363
5186.20539056524,3094.45029229162,7277.96048883886,1987.14203071353,8385.26875041696
5373.85942487021,3259.11036454738,7488.60848519303,2139.62983473172,8608.0890150087
5694.43849273276,3555.90908480294,7832.96790066258,2423.83999938143,8965.03698608409
5877.75752427098,3714.50682344359,8041.00822509838,2569.35107606773,9186.16397247424
5900.928084948,3712.02197503871,8089.83419485728,2553.2850744705,9248.57109542549
5854.77864996119,3639.2460408227,8070.31125909968,2466.41392299042,9243.14337693197
5814.52333468905,3571.51190038047,8057.53476899764,2384.13337118559,9244.91329819252
5837.60522262051,3566.35269496234,8108.85775027868,2364.02423400547,9311.18621123556
5893.4167097907,3593.35459997444,8193.47881960695,2375.77526745875,9411.05815212264
5939.04525192926,3609.79106718721,8268.29943667131,2376.75838367234,9501.33212018618
5998.88422689871,3640.26109870272,8357.50735509469,2391.68143564555,9606.08701815186
6121.76168350691,3733.81380623525,8509.70956077857,2469.71055872644,9773.81280828738
6344.99223554042,3927.91699190827,8762.06747917256,2648.3946480456,10041.5898230352
6668.07626519604,4222.26166020844,9113.89087018365,2927.52561743443,10408.6269129577
6817.23647604214,4343.13140124342,9291.34155084085,3033.41928838759,10601.0536636967
6811.2699379429,4309.43707822622,9313.10279765958,2985.04676267817,10637.4931132076
6793.35850789459,4264.32486569938,9322.3921500898,2925.53532569876,10661.1816900904
6637.09609766813,4081.40889852676,9192.7832968095,2728.50981777192,10545.6823775643
6323.34888084714,3741.44861477635,8905.24914691793,2374.67317459673,10272.0245870975
5991.01325756365,3383.27665144495,8598.74986368234,2002.82427900515,9979.20223612214
5757.75619557654,3124.4236134089,8391.08877774417,1730.42154972393,9785.09084142915
5667.25223011072,3008.44736808227,8326.05709213916,1600.96109395871,9733.54336626272
5640.7395808898,2956.44944658128,8325.02971519832,1535.47208424783,9746.00707753177
5647.55587732679,2937.62283057892,8357.48892407467,1503.07093037607,9792.04082427752
5703.02998888679,2967.20834248095,8438.85163529263,1518.95184545144,9887.10813232215
5878.55158059245,3116.46627175218,8640.63688943272,1654.30663165542,10102.7965295295
6185.42410672464,3396.67561094742,8974.17260250187,1920.40133228725,10450.446881162
6353.51952599215,3537.62280427563,9169.41624770868,2046.97712291417,10660.0619290701
6359.96206977614,3516.47471577028,9203.449423782,2011.22343593252,10708.7007036198
6295.57474793803,3424.03324930449,9167.11624657157,1903.9310023801,10687.218493496
6235.5754500879,3335.61145052464,9135.53944965116,1800.46324046616,10670.6876597096
6237.44611298108,3308.7368208252,9166.15540513695,1758.37177204809,10716.5204539141
6270.67494870266,3313.01522825093,9228.33466915439,1747.32474847347,10794.0251489319
6292.51812547514,3305.79823783358,9279.2380131167,1724.72423479439,10860.3120161559
6327.6191928413,3311.83324472386,9343.40514095874,1715.37259870576,10939.8657869768
6425.13826921157,3380.39569565888,9469.88084276426,1768.60633807299,11081.6702003501
6622.79620471556,3549.26643547826,9696.32597395286,1922.23805701677,11323.3543524143
6920.55852840569,3818.51387705589,10022.6031797555,2176.39063181618,11664.7264249952
7045.15048632687,3914.86555309707,10175.4354195567,2257.79280566142,11832.5081669923
7015.88308546893,3857.69805940113,10174.0681115367,2185.85589497024,11845.9102759676
6976.43515496715,3790.64000283864,10162.2303070957,2104.18192055224,11848.6883893821
6800.85220261814,3587.75335403267,10013.9510512036,1886.84156792436,11714.8628373119
6470.38046117322,3230.20171108778,9710.55921125865,1514.95469105156,11425.8062312949
6124.20305834479,2857.13708151757,9391.269035172,1127.65682340933,11120.7492932802
5880.16469514962,2586.31711874243,9174.01227155681,842.659538204023,10917.6698520952
5782.00039723963,2461.41475673185,9102.58603774741,703.60290005393,10860.3978944253
5750.89150073472,2403.53500858077,9098.24799288866,631.551519085158,10870.2314823843
5756.00943706448,2381.76678345708,9130.25209067189,595.550619819017,10916.46825431
5812.42325538293,2411.14684468053,9213.69966608534,610.619874486999,11014.2266362789
5991.19135694441,2562.65907774568,9419.72363614314,747.703722323227,11234.6789915656
6303.24150992854,2847.24589179821,9759.23712805888,1017.75232293261,11588.7306969245
6478.05540881136,2994.33905386935,9961.77176375337,1150.17101335364,11805.9398042691
6492.38286715754,2980.74464202053,10004.0210922946,1121.79565627315,11862.9700780419
6436.71702850528,2896.94312593464,9976.49093107592,1023.10001224032,11850.3340447702
6386.01526603486,2817.97313981603,9954.05739225369,929.165732447181,11842.8647996225
6397.58732781257,2801.17082592445,9994.00382970068,897.342931395484,11897.8317242296
6440.84922207854,2816.03480749115,10065.6636366659,897.17396605103,11984.5244781061
6473.08825812681,2819.90882643709,10126.2676898165,886.03245196295,12060.1440642907
6519.07715471333,2837.62601037909,10200.5282990476,888.783495267318,12149.3708141593
6628.18948076764,2918.62971892835,10337.7492426069,954.90740053054,12301.4715610047
6838.42250067375,3100.93929083268,10575.9057105148,1122.43519196275,12554.4098093847
7150.05364809204,3384.8963273837,10915.2109688004,1391.74243914767,12908.3648570364
7290.12380979876,3497.52136594854,11082.726253649,1489.83890712597,13090.4087124715
7278.22954223053,3458.45356022926,11098.0055242318,1436.3862992299,13120.0727852312
7258.2716223166,3411.53912278264,11105.0041218506,1375.20194338224,13141.341301251
7104.42312080422,3230.96280422568,10977.8834373828,1180.47677314955,13028.3694684589
6797.93765860728,2897.90643121127,10697.9688860033,833.354609598713,12762.5207076158
6477.86674779341,2551.40076744444,10404.3327281424,472.855232915033,12482.8782626718
6261.77413675496,2308.9416951109,10214.606578399,216.43859908459,12307.1096744253
6192.96372076281,2213.78979421012,10172.1376473155,107.342358387223,12278.5850831384
6192.04456753822,2186.49853741691,10197.5905976595,66.0905532579163,12317.9985818185
6227.49337191906,2195.48263749577,10259.5041063423,61.0650851335095,12393.9216587046
6313.58940071223,2255.00302282723,10372.1757785972,106.517174617999,12520.6616268065
6520.54094970604,2435.20840011695,10605.8734992951,272.563983862173,12768.5179155499
6858.40544300491,2746.17383280571,10970.6370532041,569.28991400742,13147.5209720024
7055.81713450394,2916.488585501,11195.1456835069,725.260413770991,13386.3738552369
7088.74497311998,2922.16882629445,11255.3211199455,716.516647565719,13460.9732986742
7047.00942292842,2853.01600109445,11241.0028447624,632.849993690523,13461.1688521663
7005.04040954409,2783.52316553177,11226.5576535564,548.786926787926,13461.2938923003
7019.79569839074,2770.65949112882,11268.9319056527,521.302656404247,13518.2887403772
7060.53633446107,2783.74768264696,11337.3249862752,519.752528010687,13601.3201409115
7084.60319422427,2780.16713579896,11389.0392526496,501.536328175842,13667.6700602727
7117.03177924677,2784.99737637189,11449.0661821217,491.75688770145,13742.3066707921
7207.6573631268,2848.12933320173,11567.1853930519,540.334597526672,13874.9801287269
7395.11704839608,3008.21620547436,11782.0178913178,685.931177891421,14104.3029189007
7680.4760493397,3266.38225603294,12094.5698426465,929.702150057259,14431.2499486221
7791.67301577958,3350.55256953631,12232.7934620229,999.565417719513,14583.7806138397
7749.26859809902,3281.33640007909,12217.200796119,916.155964223353,14582.3812319747
7698.14705385415,3203.58145568373,12192.7126520246,824.302149436862,14571.9919582714
7513.43666368184,2992.44351733524,12034.4298100284,599.174312149979,14427.6990152137
7177.27222785084,2630.01033329435,11724.5341224073,222.835292794928,14131.7091629067
6829.47103773157,2256.10019693511,11402.841878528,-164.896084825523,13823.8381602887
6588.21247548302,1988.85003384955,11187.5749171165,-445.905370268295,13622.3303212343
6497.23965402312,1871.98183207303,11122.4974759732,-576.481758335333,13570.9610663816
6477.408014577,1826.31624167535,11128.4997874787,-635.823016282,13590.639045436
6497.242008997,1820.33372895916,11174.1502890348,-655.471962349106,13649.9559803431
6570.87514769325,1868.15968927928,11273.5906061072,-621.307497032622,13763.0577924191
6768.19205674787,2039.62810625362,11496.7560072421,-463.522445215826,13999.9065587116
7098.77372662936,2344.33483558091,11853.2126176778,-172.513082022436,14370.0605352811
7290.65845524812,2510.27074536594,12071.0461651303,-20.3136471701109,14601.6305576663
7319.13916767791,2512.7604762252,12125.5178591306,-31.5827108481772,14669.861046204
7273.32371088536,2440.87903503245,12105.7683867383,-117.262650677958,14663.9100724487
7226.93791217605,2368.39063174518,12085.4851926069,-203.568938153358,14657.4447625055
7236.28826599926,2351.59085129198,12120.9856807065,-234.21176349721,14706.7882954957
7270.07851109908,2359.21705133315,12180.939970865,-240.435972269971,14780.5929944681
7285.22197927898,2348.19544212659,12222.2485164314,-265.308536771816,14835.7524953298
7306.48498548109,2343.3117476462,12269.658223316,-284.033458508034,14897.0034294702
7383.61191255789,2394.34306972633,12372.8807553894,-246.816315261527,15014.0401403773
7555.33755933942,2540.02460085798,12570.6505178209,-114.92170614977,15225.5968248286
7823.0135920567,2781.75195465718,12864.2752294562,113.069246783603,15532.9579373298
7915.0439644664,2847.91150871289,12982.1764202199,165.533616866385,15664.5543120664
7852.61406967325,2759.7328316566,12945.4953076899,63.7243578413636,15641.5037815051
7781.36445919764,2662.8272417566,12899.9016766387,-46.7626871720768,15609.4916055674
7577.27634156004,2433.20970679953,12721.3429763205,-289.894679311275,15444.4473624314
7223.39390343114,2053.89303925897,12392.8947676033,-682.675414599374,15129.4632214617
6860.45685008251,1665.6324540443,12055.2812461207,-1084.34146782067,14805.2551679857
6607.53544658071,1387.47526501571,11827.5956281457,-1375.85767474973,14590.9285679112
6509.1886175593,1263.97778960364,11754.399445515,-1512.66909812606,14531.0463332447
6486.97208080602,1216.68015787143,11757.2640037406,-1573.2438595292,14547.1880211412
6509.95951437097,1214.63067779359,11805.2883509484,-1588.54708109139,14608.4661098333
6592.65363993587,1272.33782308881,11912.9694567829,-1544.06724414948,14729.3745240212
6805.10712830383,1459.81794630636,12150.3963103013,-1369.80722187648,14980.0214784841
7156.85538201864,1786.62747992596,12527.0832841113,-1056.19944921705,15369.9102132543
7375.67415126913,1980.50215150491,12770.8461510334,-875.529385315212,15626.8776878535
7436.38269131618,2016.2906805287,12856.4747021037,-852.932713267147,15725.6980958995
7427.41867051212,1982.39722236869,12872.4401186556,-900.023018401995,15754.8603594262
7421.66384462134,1951.73256053656,12891.5951287061,-943.874150846842,15787.2018400895
7474.43625358967,1979.5957881652,12969.2767190141,-929.197047305752,15878.0695544851
7553.34182071434,2033.61293772102,13073.0707037077,-888.355030161153,15995.0386715898
7614.12565202336,2069.52896826454,13158.7223357822,-865.603218152404,16093.8545221991
7680.35659911264,2110.91820423545,13249.7949939898,-837.364389691345,16198.0775879166
7800.59399015994,2206.35809462452,13394.8298856954,-755.051503208238,16356.2394835281
8012.44038615382,2393.44068294756,13631.4400893601,-581.078082801018,16605.9588551087
8316.20560216438,2672.50710987222,13959.9040944565,-315.086405032407,16947.4976093612
8439.37543612759,2771.01999859227,14107.7308736629,-229.626114676075,17108.3769869313
8402.36867784486,2709.43444019604,14095.3029154937,-304.222903903199,17108.9602595929
8350.23231847194,2632.7685861624,14067.6960507815,-393.873888037666,17094.3385249815
8158.54156089135,2416.62963913014,13900.4534826526,-622.954924792959,16940.0380465757
7810.12937925728,2043.82471271633,13576.4340457982,-1008.67259029342,16628.931348808
7445.7190459595,1655.09673278616,13236.3413591328,-1410.27355475243,16301.7116466714
7184.5522305487,1369.67301101187,12999.4314500855,-1708.53810709947,16077.6425681969
7071.53382590938,1232.46409752013,12910.6035542986,-1858.55270244477,16001.6203542635
7028.72131070392,1165.52166088041,12891.9209605274,-1938.26874789627,15995.7113693041
7025.82267125382,1138.53879996013,12913.1065425475,-1978.00102552867,16029.6463680363
7078.08092583604,1166.77209124916,12989.3897604229,-1962.48578156774,16118.6476332398
7256.36639768873,1321.06531660613,13191.6674787713,-1820.89328431248,16333.6260796899
7571.0800547024,1611.84487665884,13530.315232746,-1542.78366985721,16684.943779262
7750.88210122272,1767.73798019421,13734.0262222512,-1399.54719620872,16901.3113986542
7771.46767334986,1764.4695312096,13778.4658154901,-1415.44320119675,16958.3785478965
7722.11685731222,1691.28895582388,13752.9447588006,-1501.23848918402,16945.4722038085
7676.49888567266,1621.89108500924,13731.1066863361,-1583.22467821898,16936.2224495643
7690.64690539196,1612.28842711598,13769.0053836679,-1605.40018537177,16986.6939961557
7732.79661478021,1630.73087840135,13834.8623511591,-1599.50759844595,17065.1008280064
7759.22925442659,1633.49398303691,13884.9645258163,-1609.27438877123,17127.7328976244
7793.95247454811,1644.58419871197,13943.3207503842,-1610.69472994438,17198.5996790406
7885.86772662752,1712.91322370301,14058.822229552,-1554.85149936396,17326.586952619
8072.82758508334,1876.31739633447,14269.3377738322,-1403.91695357456,17549.5721237412
8355.30762301804,2135.2953934021,14575.319852634,-1157.38018542399,17867.9954314601
8460.8855410572,2217.3982100602,14704.3728720542,-1087.70433678049,18009.4754188949
8410.01029270708,2143.10445533285,14676.9161300813,-1174.39509993714,17994.4156853513
8347.71025633967,2057.41286271953,14638.0076499598,-1272.46943444202,17967.8899471214
8149.50618902152,1835.8725357399,14463.1398423031,-1506.3632310696,17805.3756091126
7798.15289496952,1461.21414730926,14135.0916426298,-1893.35859124404,17489.6643811831
7434.28230246229,1074.08923614727,13794.4753687773,-2292.79359510522,17161.3582000298
7177.03995662421,793.632443368013,13560.4474698804,-2585.53937377349,16939.6192870219
7071.23564283576,664.662317089433,13477.8089685821,-2726.77274041786,16869.2440260894
7038.83568685645,609.143986358011,13468.5273873549,-2794.52919949346,16872.2005732064
7049.46088118181,596.689015655989,13502.2327467076,-2819.20207153322,16918.1238338968
7118.26819807301,642.471912242318,13594.0644839037,-2785.60756681106,17022.1439629571
7316.03773593223,817.252690183555,13814.8227816809,-2622.99630326547,17255.0717751299
7653.06868247563,1131.35867296068,14174.7786919906,-2321.02606324126,17627.1634281925
7857.89908408507,1313.30076308057,14402.4974050896,-2151.20031333104,17866.9984815012
7906.07198102148,1338.6527479003,14473.4912141427,-2137.92898964817,17950.0729516911
7886.67590073531,1296.47642737971,14476.8753740909,-2192.1644409117,17965.5162423823
7873.14035720631,1260.22617370482,14486.0545407078,-2240.43913579611,17986.7198502087
7921.2035185412,1285.62072965968,14556.7863074227,-2227.04461466199,18069.4516517444
7998.74603830203,1340.55289216945,14656.9391844346,-2184.08165227607,18181.5737288801
8061.63212258804,1380.87950588224,14742.3847392938,-2155.69730090709,18278.9615460832
8133.39179426886,1430.12667704717,14836.6569114906,-2118.36752763955,18385.1511161773
8262.39326405059,1536.66880774942,14988.1177203518,-2023.71465287018,18548.5011809714
8485.90887858595,1737.75929603546,15234.0584611364,-1834.49530933876,18806.3130665107
8803.79912682377,2033.27629304534,15574.3219606022,-1550.82199610595,19158.4202497535
8943.00705442854,2150.13398304093,15735.8801258162,-1445.79580721358,19331.8099160707
8923.34528632422,2108.1690980249,15738.5214746235,-1499.56724914236,19346.2578217908
8889.22399280198,2051.76088037772,15726.6871052262,-1567.77345175875,19346.2214373627
8715.58468112658,1855.87478552026,15575.2945767329,-1775.43628225383,19206.605644507
8384.66279449709,1502.72179367815,15266.603795316,-2140.35771031788,18909.6832993121
8036.65081088473,1132.51170119318,14940.7899205763,-2522.31877181751,18595.620393587
7790.3528486981,864.038194094666,14716.6675033015,-2802.53130329139,18383.2370006876
7690.35054694461,741.891760993901,14638.8093328953,-2936.40013143091,18317.1012253201
7658.50692339274,687.935720377107,14629.0781264084,-3002.06177855951,18319.075625345
7664.47146914252,671.813015946252,14657.1299223388,-3029.87676695838,18358.8197052434
7723.56414062257,708.862785894999,14738.2654953501,-3004.49580422081,18451.6240854659
7906.85941917641,870.143767859608,14943.5750704932,-2854.86848692575,18668.5873252786
8225.07418844125,1166.40270397256,15283.7456729099,-2570.23226680807,19020.3806436906
8407.27443709123,1326.68353649605,15487.8653376864,-2421.55487227111,19236.1037464536
8429.62381156465,1327.18222037443,15532.0654027549,-2432.62324528054,19291.8708684099
8381.90270510079,1257.65710986359,15506.148300338,-2513.69069831352,19277.4961085151
8338.27942442573,1192.30256573316,15484.2562831183,-2590.54907842289,19267.1079272743
8355.25164827463,1187.6000779288,15522.9032186205,-2606.72546549049,19317.2287620398
8401.45333395991,1212.19642204463,15590.7102458752,-2593.56629833378,19396.4729662536
8433.46935717244,1222.67017461375,15644.2685397311,-2594.49633499233,19461.4350493372
8475.49305190272,1243.21079971691,15707.7753040885,-2585.32815999185,19536.3142637973
8576.47669719718,1322.77539887006,15830.1779955243,-2517.10211895527,19670.0555133496
8774.17943124203,1499.10351525864,16049.2553472254,-2352.08904166394,19900.447904148
9068.83790477184,1772.44592335086,16365.2298861928,-2090.03067699673,20227.7064865404
9187.65263064062,1869.97292130841,16505.3323399728,-2003.77272148386,20379.0779827651
9150.57257936068,1811.65260769958,16489.4925510218,-2073.33695077588,20374.4821094972
9102.02642785028,1741.88074312246,16462.1721125781,-2154.34502912203,20358.3978848226
8916.86513051226,1535.52685914796,16298.2034018766,-2371.91759079266,20205.6478518172
8577.13830499098,1174.61369313483,15979.6629168471,-2744.0461279927,19898.3227379747
8222.77538121014,799.083385964866,15646.4673764554,-3130.78177106557,19576.3325334858
7972.26155799482,527.408199201062,15417.1149167886,-3413.65910702113,19358.1822230108
7869.82720097138,403.824370269596,15335.8300316732,-3548.43879009016,19288.0931920329
7836.97613674171,349.834353389409,15324.117920094,-3613.61909254936,19287.5713660328
7843.01480204425,334.737674932901,15351.2919291556,-3639.90414615313,19325.9337502416
7902.958624723,373.568156991365,15432.3490924546,-3612.25039148385,19418.1676409298
8087.63560455709,537.140271733208,15638.130937381,-3459.85051745768,19635.1217265719
8407.58978716383,836.028684084769,15979.1508902429,-3172.11365026516,19987.2932245928
8591.79878283956,999.193547121673,16184.4040185574,-3020.08887812511,20203.6864438042
8616.42774683418,1002.83485972692,16230.0206339414,-3027.55775704934,20260.4132507177
8571.34818077908,936.808267601458,16205.8880939567,-3104.67303495945,20247.3693965176
8530.90307120004,875.486952387519,16186.3191900126,-3177.04554588412,20238.8516882842
8551.83685935696,875.60585026221,16228.0678684517,-3187.94538533311,20291.619104047
8603.08597261205,906.119382494569,16300.0525627295,-3168.4086066385,20374.5805518626
8641.57304357691,923.949839188655,16359.1962479652,-3161.51310100879,20444.6591881626
8691.84105109656,953.641651028704,16430.0404511644,-3142.71366920246,20526.3957713956
8803.1786699891,1044.49240147039,16561.8649385078,-3062.70801181598,20669.0653517942
9013.64266071658,1234.54367047762,16792.7416509555,-2883.46258495575,20910.7479063889
9323.7040032526,1524.28192867438,17123.1260778308,-2604.4827177428,21251.890724248
9460.712094102,1641.02882967896,17280.395358525,-2498.46144275587,21419.8856309599
9444.66081733028,1604.79563850901,17284.5259961516,-2545.378294057,21434.6999287176
9419.90599039069,1559.90495782966,17279.9070229517,-2600.92825182781,21440.7402326092
9261.0997213983,1381.02274506214,17141.1766977345,-2790.43802726723,21312.6374700638
8949.96476417831,1049.84136816669,16850.0881601899,-3132.2313377203,21032.1608660769
8625.9801061115,705.845453737034,16546.114758486,-3486.82057137428,20738.7807835973
8407.06779328815,466.937477745986,16347.1981088303,-3736.31361205077,20550.4491986271
8336.79925844395,376.686198868138,16296.9123180198,-3837.14311663761,20510.7416335255
8335.94592448817,355.853038958846,16316.0388100175,-3868.55295751757,20540.4448064939
8373.03507671966,372.949883182403,16373.1202702569,-3862.03940186516,20608.1095553045
8462.2861766834,442.20480842948,16482.3675449373,-3803.36981210119,20727.942165468
8673.74620124565,633.643850282333,16713.848552209,-3622.52923828952,20970.0216407808
9017.22520230511,957.098663664029,17077.3517409462,-3309.67458955677,21344.124994167
9221.04470148657,1140.86818611337,17301.2212168598,-3136.51888365711,21578.6082866303
9260.81983531937,1160.59592764175,17361.043742997,-3127.40359056502,21649.0432612038
9226.00222122872,1105.71561226383,17346.2888301936,-3192.90445846523,21644.9089009227
9190.66385261569,1050.32688927178,17331.0008159596,-3258.90719792113,21640.2349031525
9211.43955298725,1051.05651908635,17371.8225868882,-3268.78931685205,21691.6684228266
