"Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
6948.39264482414,3740.5563116705,10156.2289779778,2042.43033295386,11854.3549566944
6585.16169234753,3355.91980118495,9814.40358351011,1646.46240453772,11523.8609801573
5837.93196837163,2587.42547805203,9088.43845869123,866.711282583008,10809.1526541602
5309.13391179426,2037.50103262124,8580.76679096728,305.603202445649,10312.6646211429
4988.99869559244,1696.37497749672,8281.62241368816,-46.6347315865622,10024.6321227714
4733.79653635194,1420.31495315722,8047.27811954665,-333.736242743546,9801.32931544741
4420.44264228964,1086.2336722889,7754.65161229039,-678.78993939333,9519.67522397262
4285.84845939539,931.04016244258,7640.6567563482,-844.888074229348,9416.58499302012
4412.88372857425,1037.60181988291,7788.16563726558,-749.16449216463,9574.93194931312
4930.07086497682,1534.43878580406,8325.70294414959,-263.100255764838,10123.2419857185
5839.32474641868,2423.46373180153,9255.18576103584,615.216138663198,11063.4333541742
6036.7761079453,2600.80525164568,9472.74696424491,781.91215136725,11291.6400645233
6057.27213462946,2601.30845143383,9513.23581782509,771.831787901486,11342.7124813574
5939.0268345234,2463.18532003397,9414.86834901284,623.185968242348,11254.8677008045
5718.15087389007,2222.54456193605,9213.75718584409,372.082358379901,11064.2193894002
5435.44184833624,1920.18186612553,8950.70183054695,59.3156379952179,10811.5680586773
5140.86217332787,1606.05779445213,8675.6665522036,-265.154612307133,10546.8789589629
5164.25232057234,1610.01101597183,8718.49362517286,-271.490677737178,10599.9953188819
5162.83913420288,1589.2666211908,8736.41164721496,-302.468396102821,10628.1466645086
5200.76547659304,1607.96576603349,8793.56518715259,-293.94751481923,10695.4784680053
5289.13500829771,1677.21045002555,8901.05956656986,-234.82691365649,10813.0969302519
5367.4870078526,1736.53833441871,8998.43568128648,-185.569787501322,10920.5438032065
5621.90535338205,1972.03172220242,9271.77898456168,39.9053328096918,11203.9053739544
5945.83925318307,2277.1382871659,9614.54021920024,335.045308746422,11556.6331976197
6074.50570204391,2387.07352876466,9761.93787532315,435.064848183039,11713.9465559048
5825.70659317654,2119.63788266695,9531.77530368612,157.763615210742,11493.6495711423
5347.7941951242,1623.18219633768,9072.40619391072,-348.508294978962,11044.0966852274
4796.57746702149,1053.51404303397,8539.64089100901,-927.944042768198,10521.0989768112
4303.38152622033,541.957188222321,8064.80586421834,-1449.22057833536,10055.983630776
3856.13267418548,76.4366143182481,7635.82873405271,-1924.41361752743,9636.6789658984
3578.14044206983,-219.739434844291,7376.02031898395,-2230.21559797594,9386.4964821156
3462.94007277507,-353.03697301065,7278.9171185608,-2373.09319865499,9298.97334420513
3526.58152480467,-307.407268665999,7360.57031827533,-2336.99833757829,9390.16138718763
3906.41866085632,54.5023425863595,7758.33497912627,-1984.5789846914,9797.41630640404
4709.22880795596,839.468017228634,8578.98959868329,-1209.05960316053,10627.5172190725
4881.7268166876,994.203462166465,8769.25017120873,-1063.72709150677,10827.180724882
4967.09210077593,1061.88697345622,8872.29722809565,-1005.40374533165,10939.5879468835
4929.36292763371,1006.55572603159,8852.17012923582,-1070.05296802493,10928.7788232923
4858.02681631319,917.696170867454,8798.35746175892,-1168.18887401779,10884.2425066442
4624.05375307613,666.27724979346,8581.8302563588,-1428.84307436951,10676.9505805218
4496.58038299464,521.434586368547,8471.72617962073,-1582.88048627756,10576.0412522668
4520.25173332813,527.812208559857,8512.6912580964,-1585.65761076817,10626.1610774244
4675.15097439032,665.49230893888,8684.80963984175,-1457.09277285533,10807.394721636
4819.95666049553,793.152484982677,8846.76083600839,-1338.50888158103,10978.4222025721
4967.8400128164,923.963021311121,9011.71700432168,-1216.73614810648,11152.4161737393
5116.03095279991,1055.15292250599,9176.90898309383,-1094.54605320901,11326.6079588088
5394.0089144464,1316.20072481536,9471.81710407743,-842.4605358819,11630.4783647747
5723.91803459283,1629.24968588374,9818.58638330192,-538.336803897017,11986.1728730827
5955.1405992545,1843.68123056093,10066.5999679481,-332.793888278025,12243.075086787
5779.82915551854,1651.6470622823,9908.01124875478,-533.680532191807,12093.3388432289
5105.28478964059,960.447440670849,9250.12213861034,-1233.69691360828,11444.2664928895
4561.17314964552,399.747203661055,8722.59909562999,-1803.1786234289,10925.5249227199
4194.56190477594,16.6132264876404,8372.51058306423,-2195.05920674133,10584.1830162932
3983.77996568598,-210.626358564103,8178.18628993607,-2431.01094330385,10398.5708746758
3736.53125567448,-474.268391353064,7947.33090270203,-2703.33107696666,10176.3935883156
3581.02162795557,-646.107767024613,7808.15102293575,-2883.81489903271,10045.8581549438
3651.75754434968,-591.638757718244,7895.15384641761,-2837.95707017641,10141.4721588758
3992.80881809568,-266.792270140402,8252.40990633176,-2521.68887822022,10507.3065144116
4824.66637148216,548.921911695047,9100.41083126928,-1714.52048107196,11363.8532240363
4962.62969258977,670.80258284986,9254.45680232968,-1601.15345053191,11526.4128357115
5002.94069188459,695.090973707711,9310.79041006148,-1585.34691623028,11591.2282999995
5009.99550703118,686.182554451611,9333.80845961075,-1602.70576132743,11622.6967753898
4919.73332486548,580.015856712382,9259.45079301857,-1717.29180103719,11556.7584507681
4614.99470373669,259.430795596748,8970.55861187664,-2046.26546076483,11276.2548682382
4392.72688171748,21.3739775939101,8764.07978584105,-2292.68046836124,11078.1342317962
4433.4301885056,46.3451121835368,8820.51526482767,-2276.03744267038,11142.8978196816
4539.95626649337,137.195232620872,8942.71730036587,-2193.48567289468,11273.3982058814
4652.9230120376,234.541636931526,9071.30438714368,-2104.40817774595,11410.2542018211
4808.16385972192,374.217171907274,9242.11054753657,-1972.97242159061,11589.3001410345
5007.86311868982,558.405569181037,9457.32066819861,-1796.99497851139,11812.721215891
5329.1737192297,864.259191561907,9794.0882468975,-1499.32378610458,12157.671224564
5658.47725446935,1178.15907448736,10138.7954344513,-1193.57810415613,12510.5326130948
5899.32981048112,1403.66075589365,10394.9988650686,-976.202684895495,12774.8623058577
5781.50962779235,1270.54193749866,10292.477318086,-1117.42011183331,12680.439367418
5069.62488698174,543.410270177557,9595.83950378593,-1852.62301450251,11991.872788466
4375.93244804982,-165.477906880691,8917.34280298034,-2569.55532941511,11321.4202255148
3871.53932664271,-685.016090157169,8428.09474344259,-3097.11082415596,10840.1894774414
3459.98957529458,-1111.66073076193,8031.63988135109,-3531.74621644827,10451.7253670374
3180.88637499894,-1405.80914305813,7767.58189305601,-3833.85908288117,10195.6318328791
2921.82814345115,-1679.8633966092,7523.51968351151,-4115.85175095733,9959.50803785963
2873.77511592723,-1742.86373548418,7490.41396733864,-4186.7647184957,9934.31495035016
3210.0835293304,-1421.45439438992,7841.62145305071,-3873.24246985845,10293.4095285192
3954.8002580966,-691.588962939202,8601.18947913241,-3151.23884031091,11060.8393565041
4159.04422393275,-502.148976081163,8820.23742394666,-2969.63560654133,11287.7240544068
4236.19462506975,-439.755685012065,8912.14493515156,-2915.05425765833,11387.4435077978
4318.01739715017,-372.643596446836,9008.67839074717,-2855.72953454677,11491.7643288471
4328.2303807122,-377.095305289853,9033.55606671424,-2867.94426262039,11524.4050240448
4191.62496816567,-528.319847809286,8911.56978414063,-3026.90770507579,11410.1576414071
4212.7134354129,-521.805370162496,8947.2322409883,-3028.10823149522,11453.535102321
4453.88323279338,-295.164837593504,9202.93130318026,-2809.15902711933,11716.9254927061
4636.32125260747,-127.211767047541,9399.85427226248,-2648.87382553488,11921.5163307498
4758.53264914562,-19.4414072763889,9536.50670556764,-2548.74808885132,12065.8133871426
4908.99838916427,116.626811506703,9701.36996682183,-2420.30145742496,12238.2982357535
5012.90231864762,206.176344261496,9819.62829303375,-2338.35068329187,12364.1553205871
5201.61243611165,380.574804300782,10022.6500679225,-2171.52835705351,12574.7532292768
5421.3190000383,586.012070604065,10256.6259294725,-1973.64480062684,12816.2828007034
5824.93416730715,975.399926131715,10674.4684084826,-1591.78842899234,13241.6567636066
5878.15752100789,1014.4375855232,10741.8774564926,-1560.26022255634,13316.5752645721
5306.66697307162,428.802597616982,10184.5313485263,-2153.38282468997,12766.7167708332
4626.88140623767,-265.086512691035,9518.84932516638,-2854.73789992823,12108.5007124036
4253.48471846207,-652.546200144732,9159.51563706887,-3249.64208972304,11756.6115266472
3858.90560757931,-1061.14811456887,8778.95932972749,-3665.66722793884,11383.4784430975
3599.45287649459,-1334.58379577715,8533.48954876633,-3946.50503581378,11145.410788803
3483.98930834225,-1463.99079851151,8431.96941519602,-4083.29324695069,11051.2718636352
3510.46547101155,-1451.41888801162,8472.34983003473,-4078.08180293704,11099.0127449601
3829.15320660456,-1146.59655064982,8804.90296385895,-3780.59936402901,11438.9057772381
4470.5844242282,-518.992201229641,9460.16104968605,-3160.31451649798,12101.4833649544
4544.11338850819,-459.251894560151,9547.47867157653,-3107.87348425157,12196.1002612679
4535.10015254599,-482.015892585095,9552.21619767707,-3137.91669600838,12208.1170011004
4537.10949052029,-493.719731865418,9567.93871290599,-3156.879852825,12231.0988338656
4632.19899465299,-412.306126695207,9676.70411600119,-3082.70583125527,12347.1038205613
4597.45228456752,-460.691759823308,9655.59632895836,-3138.31147411424,12333.2160432493
4462.86615417075,-608.880135649423,9534.61244399092,-3293.70044371558,12219.4327520571
4580.17049749823,-505.141654454975,9665.48264945143,-3197.1432961427,12357.4842911392
4616.60372365911,-482.238197532516,9715.44564485074,-3181.40206641755,12414.6095137358
4767.63873377916,-344.697150315251,9879.97461787357,-3051.00429166847,12586.2817592268
4977.17267796564,-148.621645482932,10102.9670014142,-2862.05325427362,12816.3986102049
5212.33086750745,73.1133491690921,10351.5483858458,-2647.42406976662,13072.0858047815
5525.86480126543,373.259057052691,10678.4705454782,-2354.36566054949,13406.0952630803
5860.25080571971,694.291532768334,11026.2100786711,-2040.40211594616,13760.9037273856
6453.97116574703,1274.69279281798,11633.2495386761,-1467.05156152368,14374.9938930177
6491.80944339577,1299.24613431723,11684.3727524743,-1449.53084041342,14433.149727205
5823.11602307625,617.301680124034,11028.9303660285,-2138.48996821485,13784.7220143673
5117.1510578076,-101.880674974376,10336.1827905896,-2864.66918684049,13098.9713024557
4729.70615088877,-502.509582649312,9961.92188442685,-3272.27728293472,12731.6895847123
4554.25692505622,-691.109671930276,9799.62352204272,-3467.83901880392,12576.3528689164
4372.56756256339,-885.917009181582,9631.05213430836,-3669.59059242268,12414.7257175495
4172.3325848578,-1099.23731848012,9443.90248819572,-3889.83785784066,12234.5030275563
4241.06480874045,-1043.55802550953,9525.68764299044,-3841.06836910512,12323.197986586
4642.41886739322,-655.224736585313,9940.06247137174,-3459.6278593138,12744.4655941002
5351.23067667754,40.5982275926981,10661.8631257624,-2770.68077439453,13473.1421277496
5433.08376888158,109.494165637254,10756.6733721259,-2708.64393943483,13574.811477198
5452.95358878633,116.438291490794,10789.4688860819,-2708.54226269082,13614.4494402635
5379.57935766219,30.1695983740206,10728.9891169504,-2801.63687166401,13560.7955869884
5141.25395036864,-221.019264161346,10503.5271648986,-3059.63523607341,13342.1431368107
4862.69312510146,-512.412760531303,10237.7990107342,-3357.82193817856,13083.2081883815
4682.20553353751,-705.702459019736,10070.1135260948,-3557.88866270354,12922.2997297786
4751.79768362821,-648.882069028905,10152.4774362853,-3507.8292341107,13011.4246013671
4869.40771643024,-544.013664291814,10282.8290971523,-3409.70583983584,13148.5212726963
5099.8847386217,-326.248350398229,10526.0178276416,-3198.66969783652,13398.4391750799
5341.13133092201,-97.6837564159667,10779.94641826,-2976.81854823524,13659.0812100793
5710.48000953368,259.012426510423,11161.9475925569,-2626.82019193944,14047.7802110068
6213.14590443467,749.055123412482,11677.2366854569,-2143.45981240967,14569.751621279
6709.07096795375,1232.38608403447,12185.755851873,-1666.79576714341,15084.9377030509
7010.3907094368,1521.14061746175,12499.6408014118,-1384.69285306683,15405.4742719404
6798.75623849092,1296.9696353277,12300.5428416541,-1615.50026334751,15213.0127403294
6134.40946942046,620.114856213383,11648.7040826275,-2298.97638301402,14567.7953218549
5437.74452216234,-89.02979345276,10964.5188377774,-3014.72738807514,13890.2164323998
5034.04962677228,-505.176274943681,10573.2755284882,-3437.46534108709,13505.5645946317
4725.51664113804,-826.132919554642,10277.1662018307,-3764.99867349257,13216.0319557687
4480.7421047831,-1083.3033748331,10044.7875843993,-4028.73113186842,12990.2153414346
4252.72177724342,-1323.69206623481,9829.13562072166,-4275.6672395991,12781.1107940859
4336.10131563635,-1252.65351958714,9924.85615085984,-4211.16161935704,12883.3642506297
4668.00556745938,-933.06306832185,10269.0742032406,-3898.08970035218,13234.1008352709
5618.22993814461,4.87451404839067,11231.5853622408,-2966.65635082482,14203.116227114
5885.13034956326,259.51497240419,11510.7457267223,-2718.50591958752,14488.766618714
5928.29380079385,290.445130757836,11566.1424708299,-2694.05167530246,14550.6392768902
5852.86331714913,202.807841251122,11502.9187930471,-2788.15085749901,14493.8774917973
5602.46264088418,-59.7733251652203,11264.6986069336,-3057.17998590948,14262.1052676778
5309.00718340414,-365.383126551776,10983.3974933601,-3369.22390830421,13987.2382751125
5097.06076612738,-589.457909144844,10783.5794413996,-3599.7190596705,13793.8405919253
5108.18379422158,-590.437433647319,10806.8050220905,-3607.10528851783,13823.472876961
5212.4444166634,-498.253715195463,10923.1425485223,-3521.31469685859,13946.2035301854
5348.37043578636,-374.379113837014,11071.1199854097,-3403.81973069998,14100.5606022727
5543.53127697055,-191.244364866955,11278.306918808,-3227.0512103932,14314.1137643343
5733.05107002486,-13.7254974702532,11479.82763752,-3055.88524928951,14521.9873893392
6154.89490996567,396.14242603226,11913.6473938991,-2652.35699299902,14962.1468129304
6619.52245959506,848.818912738106,12390.226006452,-2206.00701684921,15445.0519360393
6798.85433429444,1016.2244239331,12581.4842446558,-2044.91494112756,15642.6236097165
6421.11744163952,626.585714683161,12215.6491685959,-2440.85409150196,15283.088974781
5610.09038174282,-196.318765845914,11416.4995293316,-3270.04609871296,14490.2268621986
4949.96965666244,-868.292665002021,10768.2319783269,-3948.29468919924,13848.2340025241
4492.06976379373,-1338.02163327704,10322.1611608645,-4424.28559173943,13408.4251193269
4092.68611310907,-1749.21040708853,9934.58263330667,-4841.72362024526,13027.0958464634
3715.39186244182,-2138.28597351696,9569.06969840059,-5237.03583850993,12667.8195633936
3517.38271165947,-2348.05277615329,9382.81819947222,-5453.02676606672,12487.7921893857
3452.99234356739,-2424.1772742156,9330.16196135039,-5535.3629373164,12441.3476244512
3917.36664341705,-1971.51372306092,9806.24700989502,-5088.89868204961,12923.6319688837
4841.42670344328,-1059.14116966758,10741.9945765541,-4182.7131209397,13865.5665278263
5054.18182146136,-858.050454057437,10966.4140969802,-3987.7971669751,14096.1608098978
5140.84132536376,-783.03238481815,11064.7150355457,-3918.94170099168,14200.6243517192
5074.61606933674,-860.876242905159,11010.1083815786,-4002.93607548456,14152.168214158
4955.46554328476,-991.622672235578,10902.5537588051,-4139.82100521174,14050.7520917813
4611.01707772986,-1347.64447480685,10569.6786302666,-4501.96936232222,13724.0035177819
4393.05797914435,-1577.15447538165,10363.2704336704,-4737.5940410503,13523.709999339
4399.52030265298,-1582.22074880316,10381.2613541091,-4748.76318504002,13547.803790346
4458.00679976488,-1535.24067228013,10451.2542718099,-4707.87423963925,13623.887839169
4570.20179504951,-1434.53004872771,10574.9336388267,-4613.24307524942,13753.6466653484
4732.84403411981,-1283.35025880078,10749.0383270404,-4468.13113936758,13933.8192076072
4906.14152733606,-1121.49341720633,10933.7764718784,-4312.3306129073,14124.6136675794
5231.49145332993,-807.562469195245,11270.5453758551,-4004.44450669895,14467.4274133588
5574.53522630769,-475.916123274837,11624.9865758902,-3678.83159421047,14827.9020468258
5778.73763617812,-283.089711096235,11840.5649834525,-3492.02727144293,15049.5025437992
5508.2770749104,-564.90496111169,11581.4591109325,-3779.85333059584,14796.4074804166
4937.15179715946,-1147.36373796408,11021.667332283,-4368.31169946452,14242.6152937834
4337.92540144337,-1757.90256132411,10433.7533642108,-4984.83896028502,13660.6897631718
3884.52525170807,-2222.59418434001,9991.64468775614,-5455.50792819149,13224.5584316076
3498.50112833658,-2619.88894264242,9616.89119931557,-5858.76900022849,12855.7712569017
3290.56365452747,-2839.07632797987,9420.20363703481,-6083.91172899389,12665.0390380488
3260.49134437274,-2880.37794015456,9401.36062890004,-6131.15777458179,12652.1404633273
3530.41731626206,-2621.66077363156,9682.49540615567,-5878.37419119899,12939.2088237231
4080.07101330746,-2083.19549712735,10243.3375237423,-5345.8317067604,13505.9737333753
5062.90709738919,-1111.52755957702,11237.3417543554,-4380.07582886322,14505.8900236416
5364.69317412632,-820.889465176445,11550.2758134291,-4095.33911983579,14824.7254680884
5485.55327889304,-711.157287378555,11682.2638451646,-3991.4977107407,14962.6042685268
5407.54535524186,-800.27319048257,11615.3639009663,-4086.4938229704,14901.5845334541
5286.05241578172,-932.854268768107,11504.9591003315,-4224.94460738789,14797.0494389513
4960.48765318521,-1269.48743549987,11190.4627418703,-4567.4370333377,14488.4123397081
4675.35995802509,-1565.66390510305,10916.3838211532,-4869.46237082757,14220.1822868778
4687.10564300574,-1564.94746894342,10939.1587549549,-4874.58446631469,14248.7957523262
4804.68414252857,-1458.37879577338,11067.7470808305,-4773.84404315778,14383.2123282149
4950.10825485681,-1323.94518957843,11224.161699292,-4645.22845946955,14545.4449691832
5123.43447043325,-1161.5902612705,11408.459202137,-4488.6813798159,14735.5503206824
5369.37337965007,-926.603520929064,11665.3502802292,-4259.49236746275,14998.2391267629
5782.14885003052,-524.761200630124,12089.0589006912,-3863.43770721079,15427.7354072718
6190.13883554004,-127.685445145716,12507.9631162258,-3472.13959610049,15852.4172671806
6431.24729032573,102.527601785182,12759.9669788663,-3247.69422968861,16110.1888103401
6221.29792617342,-118.298445096525,12560.8942974434,-3474.27804460672,15916.8738969536
5457.17437524394,-893.280049843865,11807.6288003317,-4255.00755584039,15169.3563063283
4889.22804755565,-1472.0658978312,11250.5219929425,-4839.53149926184,14617.9875943731
4470.18570727324,-1901.92931947523,10842.3007340217,-5275.12325535612,14215.4946699026
4196.17509656452,-2186.74266638778,10579.0928595168,-5565.655225379,13958.005418508
3927.90032242591,-2465.8019245598,10321.6025694116,-5850.42344454599,13706.2240893978
3718.43119400334,-2686.03737704987,10122.8997650566,-6076.35824472576,13513.2206327324
3733.18418787737,-2682.0326387082,10148.4010144629,-6078.04328916905,13544.4116649238
4062.21482029318,-2363.73228395572,10488.1619245421,-5765.42320029256,13889.8528408789
4817.2342072278,-1619.42528672581,11253.8937011814,-5026.78699962533,14661.2554140809
4932.85097329976,-1514.50311156337,11380.2050581629,-4927.52619891256,14793.2281455121
4877.71285728836,-1580.3181081143,11335.743822691,-4998.99319460958,14754.4189091863
4895.44339498371,-1573.24682828388,11364.1336182513,-4997.56458504486,14788.4513750123
4739.59255499726,-1739.73939043477,11218.9245004293,-5169.69053462233,14648.8756446168
4460.89130037177,-2029.0649177852,10950.8475185287,-5464.64021222404,14386.4228129676
4331.28493013352,-2169.27819686498,10831.848057132,-5610.46844967047,14273.0383099375
4439.48211823189,-2071.67063858396,10950.6348750477,-5518.46670279323,14397.430939257
4618.51289978125,-1903.21229199807,11140.2380915606,-5355.6050652053,14592.6308647678
4748.32473263078,-1783.95578274723,11280.6052480088,-5241.93620674308,14738.5856720046
4873.1193041613,-1669.69950626631,11415.9381145889,-5133.25856668141,14879.497175004
5013.06786727487,-1540.27229180306,11566.4080263528,-5009.40101775552,15035.5367523053
5236.03424069532,-1327.81040212507,11799.8788835157,-4802.49986587193,15274.5683472626
5499.70373569482,-1074.62860680051,12074.0360781901,-4554.86992339315,15554.2773947828
5808.56672204944,-776.236616249914,12393.3700603488,-4262.0209431932,15879.1543872921
5617.20948311559,-978.048226676841,12212.467192908,-4469.36676359215,15703.7857298233
4921.40459005339,-1684.29094585158,11527.1001259584,-5181.13493414351,15023.9441142503
4221.57640042591,-2394.54049451882,10837.6932953706,-5896.90121704561,14340.0540178974
3760.1772918216,-2866.34457278213,10386.6991564253,-6374.2133535297,13894.5679371729
3394.29371246076,-3242.61680950423,10031.2042344257,-6755.98501326375,13544.5724381853
3073.85975795239,-3573.42318555676,9721.14270146155,-7092.28221760584,13240.0017335106
2959.64019682686,-3697.99900829427,9617.279401948,-7222.34031408155,13141.6207077353
3018.47168681229,-3649.50769528422,9686.4510689088,-7179.32276011742,13216.266133742
3462.91967395925,-3215.38387518873,10141.2232231072,-6750.66422392606,13676.5035718446
4364.45281918395,-2324.15896122764,11053.0645995955,-5864.8961579726,14593.8017963405
4664.90041155809,-2034.00373789493,11363.8045610111,-5580.18938569432,14909.9902088105
4843.09777187554,-1866.08295739813,11552.2785011492,-5417.70869794335,15103.9042416944
5029.05297564282,-1690.38861667386,11748.4945679595,-5247.4461300054,15305.552081291
5108.6981054261,-1620.98870504685,11838.384915899,-5183.46970926194,15400.8659201141
5062.84286821135,-1677.0735868756,11802.7593232983,-5244.96983783895,15370.6555742616
4978.48144407909,-1771.64915288346,11728.6120410416,-5344.9524439411,15301.9153320993
5241.35467501495,-1518.9746313538,12001.6839813837,-5097.6767930499,15580.3861430798
5408.89047809599,-1361.6221749493,12179.4031311413,-4945.71507474603,15763.496030938
5531.67617912211,-1249.00452708613,12312.3568853304,-4838.48006908643,15901.8324273306
5681.81810207981,-1109.01543247565,12472.6516366353,-4703.8655571489,16067.5017613085
5782.86616711611,-1018.10503915592,12583.8373733881,-4618.32172306653,16184.0540572987
6014.42753889782,-796.666250137785,12825.5213279334,-4402.24150567653,16431.0965834722
6238.10531510399,-583.096034917693,13059.3066651257,-4194.02191003591,16670.2325402439
