"date","humidity"
2005-01-10,56.7083333333333
2005-01-10,58.2083333333333
2005-01-10,64.8333333333333
2005-01-10,71.875
2005-01-10,77.5
2005-01-10,79.4166666666667
2005-01-10,82.5833333333333
2005-01-10,84.5416666666667
2005-01-10,85.625
2005-01-10,87.375
2005-01-11,87.75
2005-01-11,87.6666666666667
2005-01-11,87.9583333333333
2005-01-11,89.7916666666667
2005-01-11,88.625
2005-01-11,89.875
2005-01-11,91.0833333333333
2005-01-11,91.5416666666667
2005-01-11,89.8333333333333
2005-01-11,82.7916666666667
2005-01-11,74.5
2005-01-11,66.875
2005-01-11,63.9166666666667
2005-01-11,62.5416666666667
2005-01-11,62.5833333333333
2005-01-11,64.8333333333333
2005-01-11,70.375
2005-01-11,77.875
2005-01-11,82.375
2005-01-11,86.6666666666667
2005-01-11,88.875
2005-01-11,89.875
2005-01-11,90.7083333333333
2005-01-11,91.9583333333333
2005-01-12,92.0416666666667
2005-01-12,92.8333333333333
2005-01-12,93.375
2005-01-12,93.25
2005-01-12,92.9583333333333
2005-01-12,93.0833333333333
2005-01-12,92.2916666666667
2005-01-12,93.75
2005-01-12,92.6666666666667
2005-01-12,86.5
2005-01-12,77.9583333333333
2005-01-12,75.1666666666667
2005-01-12,69.375
2005-01-12,65.4166666666667
2005-01-12,64.75
2005-01-12,67.4583333333333
2005-01-12,72.5833333333333
2005-01-12,76.9166666666667
2005-01-12,80.875
2005-01-12,81.9583333333333
2005-01-12,83.6666666666667
2005-01-12,85.2916666666667
2005-01-12,86.2916666666667
2005-01-12,87
2005-01-13,87.6666666666667
2005-01-13,88.25
2005-01-13,88.625
2005-01-13,88.5416666666667
2005-01-13,88.6666666666667
2005-01-13,90
2005-01-13,90
2005-01-13,89.9166666666667
2005-01-13,86.5416666666667
2005-01-13,80.5416666666667
2005-01-13,74.7916666666667
2005-01-13,71.5
2005-01-13,67.1666666666667
2005-01-13,66.0416666666667
2005-01-13,68.625
2005-01-13,71.9583333333333
2005-01-13,78.0833333333333
2005-01-13,82.4166666666667
2005-01-13,85.7083333333333
2005-01-13,85.875
2005-01-13,85.3333333333333
2005-01-13,85.3333333333333
2005-01-13,84.875
2005-01-13,84.9583333333333
2005-01-14,84
2005-01-14,82.6666666666667
2005-01-14,85.125
2005-01-14,84.75
2005-01-14,83.9166666666667
2005-01-14,83.4166666666667
2005-01-14,80.9166666666667
2005-01-14,80.0416666666667
2005-01-14,79.7916666666667
2005-01-14,79
2005-01-14,77.0833333333333
2005-01-14,70.9166666666667
2005-01-14,69.75
2005-01-14,65.6666666666667
2005-01-14,64.0833333333333
2005-01-14,60.5416666666667
2005-01-14,58.0833333333333
2005-01-14,61.2916666666667
2005-01-14,61.2083333333333
2005-01-14,63.0833333333333
2005-01-14,62.75
2005-01-14,63.4166666666667
2005-01-14,64.125
2005-01-14,67.6666666666667
2005-01-15,69.4166666666667
2005-01-15,71.5
2005-01-15,71.7916666666667
2005-01-15,71.2083333333333
2005-01-15,70.5
2005-01-15,73.5833333333333
2005-01-15,72.3333333333333
2005-01-15,72.5416666666667
2005-01-15,71.0833333333333
2005-01-15,64.3333333333333
2005-01-15,58.5
2005-01-15,53.5416666666667
2005-01-15,50.4166666666667
2005-01-15,48.0416666666667
2005-01-15,48.25
2005-01-15,49.1666666666667
2005-01-15,50.7083333333333
2005-01-15,53.5833333333333
2005-01-15,57.25
2005-01-15,59.0416666666667
2005-01-15,59.8333333333333
2005-01-15,60
2005-01-15,62.3333333333333
2005-01-15,61.375
2005-01-16,64.5
2005-01-16,64.2916666666667
2005-01-16,65.0833333333333
2005-01-16,66.4583333333333
2005-01-16,67.125
2005-01-16,68.0833333333333
2005-01-16,69.5
2005-01-16,70.75
2005-01-16,72.4583333333333
2005-01-16,68.25
2005-01-16,66.1666666666667
2005-01-16,63.7083333333333
2005-01-16,63.2916666666667
2005-01-16,63.75
2005-01-16,63
2005-01-16,61.3333333333333
2005-01-16,63.9166666666667
2005-01-16,67.25
2005-01-16,71.0416666666667
2005-01-16,72.4166666666667
2005-01-16,71.7916666666667
2005-01-16,74.1666666666667
2005-01-16,71.2083333333333
2005-01-16,71.8333333333333
2005-01-17,70.5416666666667
2005-01-17,69.1666666666667
2005-01-17,68.5416666666667
2005-01-17,66.2916666666667
2005-01-17,63.1666666666667
2005-01-17,61.0833333333333
2005-01-17,57.3333333333333
2005-01-17,54.375
2005-01-17,50.2083333333333
2005-01-17,46.1666666666667
2005-01-17,41.7916666666667
2005-01-17,36.625
2005-01-17,33.125
2005-01-17,31.5833333333333
2005-01-17,29.7083333333333
2005-01-17,30.3333333333333
2005-01-17,30.75
2005-01-17,33.5
2005-01-17,37.625
2005-01-17,38.3333333333333
2005-01-17,38.7916666666667
2005-01-17,40.5833333333333
2005-01-17,41.5416666666667
2005-01-17,43.4583333333333
2005-01-18,42.6666666666667
2005-01-18,43.6666666666667
2005-01-18,44.9583333333333
2005-01-18,44.6666666666667
2005-01-18,46.5833333333333
2005-01-18,47.4166666666667
2005-01-18,50
2005-01-18,49.625
2005-01-18,42.25
2005-01-18,39.0416666666667
2005-01-18,34.4166666666667
2005-01-18,32.125
2005-01-18,29.0416666666667
2005-01-18,27.6666666666667
2005-01-18,23.375
2005-01-18,23.0416666666667
2005-01-18,23.9583333333333
2005-01-18,30.8333333333333
2005-01-18,36.125
2005-01-18,40.4166666666667
2005-01-18,47.375
2005-01-18,53.2916666666667
2005-01-18,55.8333333333333
2005-01-18,60.2916666666667
2005-01-19,64.875
2005-01-19,67
2005-01-19,68.4166666666667
2005-01-19,70.3333333333333
2005-01-19,68.5416666666667
2005-01-19,69.5
2005-01-19,68.7083333333333
2005-01-19,64.5833333333333
2005-01-19,57.125
2005-01-19,49.5833333333333
2005-01-19,49.375
2005-01-19,49.5416666666667
2005-01-19,49.7083333333333
2005-01-19,48.625
2005-01-19,49.7083333333333
2005-01-19,49.8333333333333
2005-01-19,49.625
2005-01-19,52.375
2005-01-19,55.5
2005-01-19,58.375
2005-01-19,58.0416666666667
2005-01-19,59.3333333333333
2005-01-19,58.7083333333333
2005-01-19,60.1666666666667
2005-01-20,61.9166666666667
2005-01-20,63.9166666666667
2005-01-20,64.7916666666667
2005-01-20,65.625
2005-01-20,67.375
2005-01-20,68.25
2005-01-20,72.6666666666667
2005-01-20,70.5
2005-01-20,66.0416666666667
2005-01-20,58.5416666666667
2005-01-20,56.7916666666667
2005-01-20,55.7916666666667
2005-01-20,53.2083333333333
2005-01-20,52.5833333333333
2005-01-20,51.875
2005-01-20,54.0416666666667
2005-01-20,56.1666666666667
2005-01-20,62.0833333333333
2005-01-20,67.0833333333333
2005-01-20,67.5
2005-01-20,70
2005-01-20,72.9166666666667
2005-01-20,72.5
2005-01-20,76.7916666666667
2005-01-21,79.375
2005-01-21,80.6666666666667
2005-01-21,82.125
2005-01-21,82.875
2005-01-21,83.0416666666667
2005-01-21,83.7916666666667
2005-01-21,84.5
2005-01-21,83.7083333333333
2005-01-21,82.9166666666667
2005-01-21,80.6666666666667
2005-01-21,76.9583333333333
2005-01-21,73.875
2005-01-21,73.1666666666667
2005-01-21,72.0416666666667
2005-01-21,69.8333333333333
2005-01-21,69.125
2005-01-21,71.125
2005-01-21,73.625
2005-01-21,77.1666666666667
2005-01-21,79.75
2005-01-21,79.25
2005-01-21,78.6666666666667
2005-01-21,77.9166666666667
2005-01-21,77.9583333333333
2005-01-22,77
2005-01-22,76.7916666666667
2005-01-22,76.0416666666667
2005-01-22,76.2083333333333
2005-01-22,77.1666666666667
2005-01-22,77.1666666666667
2005-01-22,78.5
2005-01-22,79.0833333333333
2005-01-22,79.2916666666667
2005-01-22,79.5833333333333
2005-01-22,81.2916666666667
2005-01-22,83.2916666666667
2005-01-22,84.1666666666667
2005-01-22,83.0416666666667
2005-01-22,85.5416666666667
2005-01-22,86.7916666666667
2005-01-22,88.3333333333333
2005-01-22,88.6666666666667
2005-01-22,87
2005-01-22,87.6666666666667
2005-01-22,86.5416666666667
2005-01-22,82.5833333333333
2005-01-22,79.4166666666667
2005-01-22,77
2005-01-23,74.7916666666667
2005-01-23,72.5833333333333
2005-01-23,69.125
2005-01-23,65.4166666666667
2005-01-23,61.75
2005-01-23,56.9583333333333
2005-01-23,55.5416666666667
2005-01-23,53.5416666666667
2005-01-23,51.3333333333333
2005-01-23,47.375
2005-01-23,44.8333333333333
2005-01-23,42.75
2005-01-23,41.125
2005-01-23,40.125
2005-01-23,39.125
2005-01-23,38.5
2005-01-23,39.3333333333333
2005-01-23,41.5
2005-01-23,44.875
2005-01-23,46.0416666666667
2005-01-23,46.2916666666667
2005-01-23,47.125
2005-01-23,48.875
2005-01-23,52.625
2005-01-24,53.4166666666667
2005-01-24,56.375
2005-01-24,58.2083333333333
2005-01-24,59.1666666666667
2005-01-24,59.7916666666667
2005-01-24,63.3333333333333
2005-01-24,65.6666666666667
2005-01-24,64.9166666666667
2005-01-24,55
2005-01-24,43.2916666666667
2005-01-24,36.75
2005-01-24,32.3333333333333
2005-01-24,30.0833333333333
2005-01-24,28.125
2005-01-24,27.0416666666667
2005-01-24,27.2916666666667
2005-01-24,28.4583333333333
2005-01-24,31.9166666666667
2005-01-24,36.1666666666667
2005-01-24,39.2916666666667
2005-01-24,40.9583333333333
2005-01-24,42.625
2005-01-24,43.2916666666667
2005-01-24,42.0416666666667
2005-01-25,45
2005-01-25,46.125
2005-01-25,47.7916666666667
2005-01-25,49.4166666666667
2005-01-25,50.9166666666667
2005-01-25,53.3333333333333
2005-01-25,52.8333333333333
2005-01-25,56.3333333333333
2005-01-25,46.125
2005-01-25,38.75
2005-01-25,36.2916666666667
2005-01-25,35.6666666666667
2005-01-25,36.9583333333333
2005-01-25,37.2916666666667
2005-01-25,36.875
2005-01-25,38.0833333333333
2005-01-25,41.4583333333333
2005-01-25,47.75
2005-01-25,53.5
2005-01-25,57.4166666666667
2005-01-25,62.9166666666667
2005-01-25,66
2005-01-25,69.7916666666667
2005-01-25,70.75
2005-01-26,73.0416666666667
2005-01-26,75.4583333333333
2005-01-26,76.1666666666667
2005-01-26,75.125
2005-01-26,75.2916666666667
2005-01-26,73.5
2005-01-26,73.125
2005-01-26,71.8333333333333
2005-01-26,67.4583333333333
2005-01-26,62.4583333333333
2005-01-26,56.9583333333333
2005-01-26,53.625
2005-01-26,49.9166666666667
2005-01-26,49.375
2005-01-26,47.5833333333333
2005-01-26,48.5833333333333
2005-01-26,51.875
2005-01-26,56.9166666666667
2005-01-26,63.75
2005-01-26,65.875
2005-01-26,66.2083333333333
2005-01-26,67.2916666666667
2005-01-26,68.125
2005-01-26,67.125
2005-01-27,69.0416666666667
2005-01-27,69.5833333333333
2005-01-27,68.3333333333333
2005-01-27,69.5
2005-01-27,70.375
2005-01-27,68.5833333333333
2005-01-27,68.8333333333333
2005-01-27,66.2083333333333
2005-01-27,62.25
2005-01-27,56.125
2005-01-27,50.5416666666667
2005-01-27,45.4166666666667
2005-01-27,41.125
2005-01-27,38.25
2005-01-27,35.2083333333333
2005-01-27,33.7916666666667
2005-01-27,34.2083333333333
2005-01-27,36.4583333333333
2005-01-27,40.625
2005-01-27,41.25
2005-01-27,43.6666666666667
2005-01-27,42.9583333333333
2005-01-27,43.5833333333333
2005-01-27,44.5833333333333
2005-01-28,44.125
2005-01-28,46.0416666666667
2005-01-28,45.7083333333333
2005-01-28,45.9583333333333
2005-01-28,48.25
2005-01-28,49.2916666666667
2005-01-28,50.2916666666667
2005-01-28,50.5833333333333
2005-01-28,49.4583333333333
2005-01-28,44.25
2005-01-28,39.2916666666667
2005-01-28,35.4166666666667
2005-01-28,33.6666666666667
2005-01-28,32.4166666666667
2005-01-28,32.3333333333333
2005-01-28,32.5416666666667
2005-01-28,34.75
2005-01-28,37.6666666666667
2005-01-28,40.3333333333333
2005-01-28,42.25
2005-01-28,45.125
2005-01-28,47.7083333333333
2005-01-28,50.4583333333333
2005-01-28,52.4583333333333
2005-01-29,52.75
2005-01-29,53.9166666666667
2005-01-29,55.875
2005-01-29,57.5416666666667
2005-01-29,61.0416666666667
2005-01-29,62.9166666666667
2005-01-29,66.3333333333333
2005-01-29,68.6666666666667
2005-01-29,68.2916666666667
2005-01-29,64.9583333333333
2005-01-29,66.0416666666667
2005-01-29,67.25
2005-01-29,67.2083333333333
2005-01-29,67.125
2005-01-29,71.4583333333333
2005-01-29,76.75
2005-01-29,77.2083333333333
2005-01-29,79
2005-01-29,82.6666666666667
2005-01-29,85.125
2005-01-29,84.125
2005-01-29,86.5416666666667
2005-01-29,87.7916666666667
2005-01-29,87.375
2005-01-30,89.1666666666667
2005-01-30,88.9583333333333
2005-01-30,90.875
2005-01-30,92.25
2005-01-30,90.3333333333333
2005-01-30,92.2083333333333
2005-01-30,92.625
2005-01-30,93.4583333333333
2005-01-30,91.5833333333333
2005-01-30,91.0416666666667
2005-01-30,89.125
2005-01-30,83.8333333333333
2005-01-30,82.5416666666667
2005-01-30,82.4583333333333
2005-01-30,80.1666666666667
2005-01-30,74.2083333333333
2005-01-30,75.375
2005-01-30,79.8333333333333
2005-01-30,82.125
2005-01-30,82.7916666666667
2005-01-30,85.25
2005-01-30,85.875
2005-01-30,82.4166666666667
2005-01-30,81.5
2005-01-31,79.2083333333333
2005-01-31,79.2916666666667
2005-01-31,78
2005-01-31,80.5416666666667
2005-01-31,77.7916666666667
2005-01-31,76.1666666666667
2005-01-31,75.0833333333333
2005-01-31,74.9583333333333
2005-01-31,71.1666666666667
2005-01-31,66.2916666666667
2005-01-31,61.5
2005-01-31,57.5
2005-01-31,54.25
2005-01-31,51
2005-01-31,49.625
2005-01-31,49.625
2005-01-31,52.3333333333333
2005-01-31,58.0833333333333
2005-01-31,63.25
2005-01-31,65.0416666666667
2005-01-31,66.125
2005-01-31,68.3333333333333
2005-01-31,71.0833333333333
2005-01-31,72.6666666666667
2005-02-01,74.1666666666667
2005-02-01,74.8333333333333
2005-02-01,75.8333333333333
2005-02-01,76.7083333333333
2005-02-01,78.7916666666667
2005-02-01,79.5833333333333
2005-02-01,79.8333333333333
2005-02-01,79.7916666666667
2005-02-01,79.2083333333333
2005-02-01,73.7083333333333
2005-02-01,68.625
2005-02-01,64.0833333333333
2005-02-01,60.375
2005-02-01,58.375
2005-02-01,56.9583333333333
2005-02-01,56.75
2005-02-01,58.7916666666667
2005-02-01,64.1666666666667
2005-02-01,70.2916666666667
2005-02-01,72.875
2005-02-01,77.2916666666667
2005-02-01,79.25
2005-02-01,79.75
2005-02-01,81.9166666666667
2005-02-02,83.2916666666667
2005-02-02,83.5416666666667
2005-02-02,84.4166666666667
2005-02-02,84.2916666666667
2005-02-02,85.1666666666667
2005-02-02,85.5416666666667
2005-02-02,84.9166666666667
2005-02-02,84.5416666666667
2005-02-02,80.0833333333333
2005-02-02,73.125
2005-02-02,67.125
2005-02-02,61.5416666666667
2005-02-02,57.8333333333333
2005-02-02,56.0416666666667
2005-02-02,53.1666666666667
2005-02-02,52.7916666666667
2005-02-02,55.0833333333333
2005-02-02,58.4583333333333
2005-02-02,62.3333333333333
2005-02-02,67.1666666666667
2005-02-02,68.8333333333333
2005-02-02,71.5
2005-02-02,73.2916666666667
2005-02-02,75.4583333333333
2005-02-03,78.4583333333333
2005-02-03,81.2916666666667
2005-02-03,85.7916666666667
2005-02-03,84.9583333333333
2005-02-03,86
2005-02-03,88.5833333333333
2005-02-03,88.9583333333333
2005-02-03,90.6666666666667
2005-02-03,90.1666666666667
2005-02-03,90.125
2005-02-03,90.2083333333333
2005-02-03,90.0416666666667
2005-02-03,88.875
2005-02-03,88.2916666666667
2005-02-03,88.125
2005-02-03,88.4166666666667
2005-02-03,88.375
2005-02-03,90.7083333333333
2005-02-03,91.8333333333333
2005-02-03,91.9583333333333
2005-02-03,91.8333333333333
2005-02-03,90.75
2005-02-03,92.75
2005-02-03,92.125
2005-02-04,90.875
2005-02-04,90.7083333333333
2005-02-04,89.375
2005-02-04,89.625
2005-02-04,87.5
2005-02-04,86.375
2005-02-04,87.7083333333333
2005-02-04,86.1666666666667
2005-02-04,81.4166666666667
2005-02-04,74.9166666666667
2005-02-04,67.5416666666667
2005-02-04,63.5416666666667
2005-02-04,59.2916666666667
2005-02-04,56.25
2005-02-04,54.25
2005-02-04,53.25
2005-02-04,53.9583333333333
2005-02-04,58.2916666666667
2005-02-04,60.0416666666667
2005-02-04,63.4166666666667
2005-02-04,63.625
2005-02-04,64.8333333333333
2005-02-04,66.1666666666667
2005-02-04,67.375
2005-02-05,68.625
2005-02-05,68.9583333333333
2005-02-05,67.7916666666667
2005-02-05,68.3333333333333
2005-02-05,68.375
2005-02-05,70.4166666666667
2005-02-05,69.5833333333333
2005-02-05,67.1666666666667
2005-02-05,60.25
2005-02-05,49.375
2005-02-05,43.0416666666667
2005-02-05,40.125
2005-02-05,37.9166666666667
2005-02-05,38.0833333333333
2005-02-05,39.3333333333333
2005-02-05,39.0833333333333
2005-02-05,39.875
2005-02-05,43.7916666666667
2005-02-05,50.5416666666667
2005-02-05,55.75
2005-02-05,58.8333333333333
2005-02-05,62.7916666666667
2005-02-05,64.7083333333333
2005-02-05,64.5
2005-02-06,65.375
2005-02-06,67.25
2005-02-06,69.25
2005-02-06,69.375
2005-02-06,69.9166666666667
2005-02-06,71.3333333333333
2005-02-06,70.75
2005-02-06,68.3333333333333
2005-02-06,63
2005-02-06,51.2916666666667
2005-02-06,41.8333333333333
2005-02-06,36.9583333333333
2005-02-06,32.8333333333333
2005-02-06,30.5416666666667
2005-02-06,30.2083333333333
2005-02-06,30.2916666666667
2005-02-06,35.9583333333333
2005-02-06,41.7083333333333
2005-02-06,46.75
2005-02-06,50.6666666666667
2005-02-06,53.4583333333333
2005-02-06,55
2005-02-06,58.25
2005-02-06,61.375
2005-02-07,62.9166666666667
2005-02-07,65.5416666666667
2005-02-07,70.9583333333333
2005-02-07,72.1666666666667
2005-02-07,74.9166666666667
2005-02-07,76.0833333333333
2005-02-07,77.375
2005-02-07,78.8333333333333
2005-02-07,71.5833333333333
2005-02-07,62
2005-02-07,54.125
2005-02-07,47.7916666666667
2005-02-07,44.25
2005-02-07,40.7083333333333
2005-02-07,38.1666666666667
2005-02-07,37.5833333333333
2005-02-07,41.2916666666667
2005-02-07,48.0833333333333
2005-02-07,56.7916666666667
2005-02-07,60.625
2005-02-07,64.5
2005-02-07,66.2916666666667
2005-02-07,67.0416666666667
2005-02-07,71.9583333333333
2005-02-08,75.25
2005-02-08,76.2083333333333
2005-02-08,76.625
2005-02-08,77.875
2005-02-08,77.4583333333333
2005-02-08,79.0833333333333
2005-02-08,80.1666666666667
2005-02-08,79.7083333333333
2005-02-08,75.5833333333333
2005-02-08,62.375
2005-02-08,51.125
2005-02-08,43.625
2005-02-08,41.75
2005-02-08,40.8333333333333
2005-02-08,42.625
2005-02-08,45.0416666666667
2005-02-08,48.3333333333333
2005-02-08,58
2005-02-08,63.875
2005-02-08,68.5416666666667
2005-02-08,70.8333333333333
2005-02-08,72.375
2005-02-08,74.3333333333333
2005-02-08,74.25
2005-02-09,76.75
2005-02-09,77.2916666666667
2005-02-09,78.875
2005-02-09,78.9583333333333
2005-02-09,82.375
2005-02-09,83.875
2005-02-09,84.5833333333333
2005-02-09,84.75
2005-02-09,83.375
2005-02-09,79.2916666666667
2005-02-09,75.5833333333333
2005-02-09,72.875
2005-02-09,71.7916666666667
2005-02-09,71.625
2005-02-09,71.5416666666667
2005-02-09,74.625
2005-02-09,77.0416666666667
2005-02-09,81.7083333333333
2005-02-09,84.9583333333333
2005-02-09,86.625
2005-02-09,87.7083333333333
2005-02-09,89.4166666666667
2005-02-09,89.25
2005-02-09,88.0833333333333
2005-02-10,86.7916666666667
2005-02-10,82.5833333333333
2005-02-10,81.375
2005-02-10,80
2005-02-10,79.875
2005-02-10,77.0833333333333
2005-02-10,75.6666666666667
2005-02-10,72.5416666666667
2005-02-10,63.125
2005-02-10,54.75
2005-02-10,50.4583333333333
2005-02-10,46.2083333333333
2005-02-10,43.1666666666667
2005-02-10,41.2916666666667
2005-02-10,39.875
2005-02-10,43.25
2005-02-10,41.5416666666667
2005-02-10,43.6666666666667
2005-02-10,44.9583333333333
2005-02-10,45.9166666666667
2005-02-10,46.375
2005-02-10,47.2916666666667
2005-02-10,48.2083333333333
2005-02-10,47.9166666666667
2005-02-11,49.9583333333333
2005-02-11,52.7083333333333
2005-02-11,53.4583333333333
2005-02-11,53.9166666666667
2005-02-11,54.5416666666667
2005-02-11,55.25
2005-02-11,56.2916666666667
2005-02-11,54.5833333333333
2005-02-11,47.375
2005-02-11,39.1666666666667
2005-02-11,34.1666666666667
2005-02-11,29.9583333333333
2005-02-11,26.5
2005-02-11,25.5833333333333
2005-02-11,27.2083333333333
2005-02-11,29.0833333333333
2005-02-11,30.5833333333333
2005-02-11,35.3333333333333
2005-02-11,41.6666666666667
2005-02-11,46.6666666666667
2005-02-11,49.5833333333333
2005-02-11,51.2916666666667
2005-02-11,52.9166666666667
2005-02-11,54.375
2005-02-12,57.0833333333333
2005-02-12,58.2916666666667
2005-02-12,60.375
2005-02-12,62.375
2005-02-12,64
2005-02-12,64.6666666666667
2005-02-12,65.125
2005-02-12,63.3333333333333
2005-02-12,53.25
2005-02-12,45
2005-02-12,38.2083333333333
2005-02-12,33.375
2005-02-12,31.9166666666667
2005-02-12,30.5
2005-02-12,29.7916666666667
2005-02-12,30
2005-02-12,31.1666666666667
2005-02-12,36.4583333333333
2005-02-12,44.1666666666667
2005-02-12,49
2005-02-12,50.5
